Timestamp,Conductance,SCL_local,Threshold,SCR_Peak,Trigger,SCR_Latency_s,SCL_Baseline,SCL_Global,latitude,longitude,runId,study,name,birthYear,gender
2025-11-06 15:02:55,5.092628045589718,5.088901089688023,5.163901089688023,0,0,,5.159505152248081,5.143051111029802,48.7504892,9.2885253,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:02:56,5.161229595027504,5.099233733307949,5.17423373330795,0,0,,5.164577227530626,5.146336085236104,48.7504892,9.2885253,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:02:57,5.227079105563426,5.115214404839884,5.190214404839884,0,0,,5.169775742076276,5.149586043663968,48.7504892,9.2885253,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:02:58,5.253642263659685,5.130595278042084,5.205595278042084,0,0,,5.175094160080307,5.152805418376114,48.7504892,9.2885253,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:02:59,5.256115110209187,5.143147261258795,5.218147261258795,1,0,5.0,5.180525499045847,5.156003284653048,48.7504892,9.2885253,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:03:00,5.24570522392822,5.1549198478640985,5.229919847864099,0,0,,5.186062340150436,5.1591934629220955,48.7504892,9.2885253,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:03:01,5.228514951947008,5.16878773085219,5.2437877308521905,0,0,,5.191696839980839,5.162394508288716,48.7504934,9.2884934,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:03:02,5.2078148332503735,5.182180986841265,5.257180986841266,0,0,,5.1974207436265845,5.165629580392721,48.7504405,9.2886132,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:03:03,5.190066176564434,5.1941982233794075,5.269198223379408,0,0,,5.203225399137587,5.168926191699796,48.750413,9.2886019,12,Neckarhalde,Peter,5031975,female
2025-11-06 15:03:04,5.171958558282601,5.203475386402216,5.278475386402216,0,0,,5.2091017733638125,5.17231583729078,48.750413,9.2886019,12,Neckarhalde,Peter,5031975,female
